date,ticker,sector,type,leftlead,trr_open,intraweekly,intramonthly,openweekly,openmonthly,size,additional,discountfromlast,adtv,secondary,biotech,fut
3/5/20,AQUA,8,1,23,-0.03641,0.10607,-0.309093,0.127337,0.293576,0.2535,0.111473,-0.041298,12.91,1.00,0.00,0.026154
3/6/20,ASXC,7,2,43,-0.279412,0.045476,-0.236304,0.211403,0.317598,0.009602801,0.41796,-0.392857,17.73,0.00,0.00,-0.080882
3/10/20,KALA,7,2,35,0.100127,0.07101,-0.392282,0.182783,-0.342215,0.133967237,0.312602,0,15.56,0.00,0.00,-0.13308
3/11/20,CGEN,7,2,66,-0.083333,0.058408,-0.513739,-0.41854,-0.379063,0.079347051,0.109281,-0.239222,9.08,0.00,1.00,0.028889
3/11/20,SEEL,7,2,6,0,0.058408,-0.513739,-0.41854,-0.379063,0.0045,0.170435,-0.230769,7.16,0.00,1.00,-0.016667
3/11/20,TLSA,7,1,69,0.916666,0.058408,-0.513739,-0.41854,-0.379063,0.011499996,0.108704,-0.240506,387.55,0.00,1.00,-0.163333
3/16/20,ROKU,2,4,48,0.039655,-0.387254,-0.624504,0.272856,0.335936,0.349290964,0.050194,-0.091479,0.48,1.00,0.00,0.157931
3/17/20,SAFE,9,3,10,-0.094923,-0.225287,-0.265585,0.486561,0.45932,0.0700856,0.025571,-0.050051,3.87,0.00,0.00,0.095563
3/23/20,CVM,7,3,2,0.021277,-0.111579,-0.057873,0.847495,0.649393,0.008860417,0.016899,-0.050505,0.45,0.00,1.00,-0.072832
3/24/20,WWE,2,4,48,-0.048947,-0.103529,-0.069214,0.828893,0.816176,0.08588,0.029233,-0.026639,1.08,1.00,0.00,-0.046316
3/24/20,BXRX,7,2,38,-0.079986,-0.103529,-0.069214,0.828893,0.816176,0.025000001,0.451347,-0.256293,15.79,0.00,1.00,-0.221542
3/25/20,DNN,5,2,14,0.15,-0.238307,-0.265569,-0.25012,0.338187,0.00575,0.040181,-0.230769,27.55,0.00,0.00,-0.0495
3/27/20,HHC,9,2,35,-0.008,-0.136696,-0.093932,-0.347206,0.94548,0.113545,0.036322,-0.065421,4.22,0.00,0.00,0.1202
3/30/20,SHIP,8,1,46,-0.164706,-0.174427,0.08036,-0.235646,1.082302,0.006899195,0.545525,-0.488722,46.91,0.00,0.00,0.058824
3/31/20,SGBX,8,2,69,0.503529,-0.211166,-0.021262,-0.289973,0.79736,0.00187,0.273203,-0.543011,3.50,0.00,0.00,-0.181176
3/31/20,ADC,9,2,17,0.015574,-0.211166,-0.021262,-0.289973,0.79736,0.175375,0.050503,-0.044187,2.81,0.00,0.00,-0.00082
4/1/20,NVRO,7,2,48,0.000119,-0.32033,-0.212643,0.443925,1.107111,0.156975,0.048991,-0.060928,2.22,0.00,0.00,0.134048
4/1/20,NVTA,7,2,35,0.154444,-0.32033,-0.212643,0.443925,1.107111,0.183999996,0.152502,-0.231426,4.66,0.00,0.00,0.251112
4/1/20,CCL,3,1,10,0.000625,-0.32033,-0.212643,0.443925,1.107111,0.575,0.106025,-0.090909,1.26,0.00,0.00,-0.004375
4/1/20,BNGO,7,1,53,-0.140625,-0.32033,-0.212643,0.443925,1.107111,0.01745472,0.614115,-0.179487,19.26,0.00,0.00,-0.047813
4/6/20,CRWD,10,4,5,0.025,0.2805,-0.073284,0.69096,1.002334,0.58,0.046901,-0.018114,1.63,1.00,0.00,0.002586
4/9/20,MLSS,7,2,46,-0.052632,0.332586,-0.076258,0.606346,1.066053,0.005149,0.086927,0.021505,15.93,0.00,0.00,0.189474
4/13/20,INSP,7,2,10,0.120517,0.40186,0.108216,0.84907,1.171228,0.1334,0.076607,-0.085029,3.52,0.00,0.00,0.087414
4/14/20,CRNX,7,2,66,0.104286,0.43045,0.153181,0.719894,1.313892,0.115115,0.227373,-0.055331,61.62,0.00,1.00,0.001428
4/14/20,IMVT,7,1,66,0.051724,0.43045,0.153181,0.719894,1.313892,0.139393793,0.128974,-0.067524,45.75,0.00,1.00,0.131035
4/15/20,ATHX,7,2,10,0,0.744909,0.39206,0.660832,1.70255,0.057571875,0.115203,-0.274194,3.11,0.00,1.00,0.013333
4/15/20,CALA,7,2,17,0.072,0.744909,0.39206,0.660832,1.70255,0.0359375,0.072978,-0.203822,6.69,0.00,1.00,-0.0704
4/15/20,PTON,3,4,5,-0.007194,0.744909,0.39206,0.660832,1.70255,0.1807,0.018359,-0.024151,0.71,1.00,0.00,0.053237
4/16/20,CUTR,7,2,56,0.102857,0.408107,0.508708,0.694222,2.0952,0.028798875,0.142809,-0.218168,10.30,0.00,0.00,-0.083809
4/16/20,ARCT,7,2,33,0.071765,0.408107,0.508708,0.694222,2.0952,0.080500049,0.213842,-0.055556,19.25,0.00,1.00,-0.071765
4/16/20,PFGC,4,2,23,0.033333,0.408107,0.508708,0.694222,2.0952,0.3493125,0.103483,-0.0625,4.37,0.00,0.00,-0.062222
4/16/20,REED,4,2,59,0.04,0.408107,0.508708,0.694222,2.0952,0.00575,0.218836,-0.13114,60.02,0.00,0.00,-0.026667
4/17/20,SHAK,3,3,35,0.029268,0.161058,-0.030306,0.560872,1.530322,0.14005887,0.090293,-0.057471,1.51,0.00,0.00,0.103171
4/20/20,ADC,9,3,17,0.013667,0.074755,0.076901,0.48538,1.671935,0.36999996,0.102743,-0.036764,6.32,0.00,0.00,0.017833
4/20/20,DRI,3,2,31,0.070085,0.074755,0.076901,0.48538,1.671935,0.5265,0.060806,-0.053245,1.54,0.00,0.00,0.012308
4/21/20,ATNM,7,2,34,0.100011,0.017482,0.125187,0.3108,1.801947,0.031625,0.511613,-0.36143,120.05,0.00,1.00,0.066667
4/21/20,UAL,8,3,48,0.030189,0.017482,0.125187,0.3108,1.801947,1.1441375,0.135128,-0.049498,1.23,0.00,0.00,-0.053585
4/21/20,SFET,10,1,1,0,0.017482,0.125187,0.3108,1.801947,0.00839971,0.703777,-0.320988,4.06,0.00,0.00,0
4/21/20,WISA,10,1,46,-0.264615,0.017482,0.125187,0.3108,1.801947,0.0065,0.599329,-0.24223,472.83,0.00,0.00,0.046153
4/21/20,NNDM,10,1,69,0.142857,0.017482,0.125187,0.3108,1.801947,0.01334348,0.686304,-0.320388,334.53,0.00,0.00,-0.142714
4/22/20,VBIV,7,2,57,0,-0.19846,0.12259,0.174787,2.087204,0.057499999,0.203184,-0.294872,8.24,0.00,1.00,0
4/22/20,GO,4,1,48,-0.006176,-0.19846,0.12259,0.174787,2.087204,0.5865,0.166158,-0.032717,14.92,1.00,0.00,0.002647
4/22/20,TW,6,1,35,0.03602,-0.19846,0.12259,0.174787,2.087204,0.644971061,0.049556,-0.019512,13.37,0.00,0.00,0.009154
4/27/20,AVGR,7,1,2,-0.034,-0.182829,0.267471,0.21294,2.161802,0.0036225,0.435212,-0.269006,58.76,0.00,0.00,0.1896
4/28/20,LUV,8,1,48,0.034737,0.251234,0.608182,0.236101,1.63518,2.29425,0.120922,-0.040081,5.63,0.00,0.00,0.05193
4/28/20,SUI,9,3,17,0.01145,0.251234,0.608182,0.236101,1.63518,0.650808,0.045136,-0.036765,4.51,0.00,0.00,-0.001374
4/28/20,AGLE,7,2,35,0.368421,0.251234,0.608182,0.236101,1.63518,0.137999997,0.464844,-0.144144,362.39,0.00,1.00,0.127368
4/28/20,AVDL,7,1,37,0.100465,0.251234,0.608182,0.236101,1.63518,0.1250225,0.236624,-0.085106,27.36,0.00,0.00,-0.133023
4/28/20,IMMU,7,1,21,0.087719,0.251234,0.608182,0.236101,1.63518,0.483000587,0.064878,-0.01927,1.69,0.00,1.00,0.004211
4/28/20,NBSE,7,2,53,0.216667,0.251234,0.608182,0.236101,1.63518,0.036225,0.235103,-0.265606,32.51,0.00,1.00,0.05
4/29/20,FENC,7,2,14,-0.024,0.247175,0.549363,1.040779,2.356165,0.034126275,0.194365,-0.135546,66.31,0.00,1.00,0.024
4/29/20,NEO,7,2,48,-0.003509,0.247175,0.549363,1.040779,2.356165,0.13541775,0.040074,-0.081238,6.01,0.00,0.00,-0.037193
4/29/20,SNDX,7,2,17,0.079444,0.247175,0.549363,1.040779,2.356165,0.115000002,0.155475,-0.037433,6.07,0.00,1.00,-0.079444
4/29/20,NAK,1,2,14,0.07949,0.247175,0.549363,1.040779,2.356165,0.007324063,0.282339,-0.156736,5.21,0.00,0.00,0.085378
4/30/20,EYES,7,1,69,0.17,0.209775,0.446541,1.239982,2.479691,0.0075,0.324072,-0.24812,17.86,0.00,0.00,-0.04
5/4/20,CODI,8,2,48,-0.063636,0.253254,0.479373,1.328337,2.661246,0.088,0.077042,-0.070259,11.71,0.00,0.00,0.002272
5/4/20,COR,9,3,48,0.004184,0.253254,0.479373,1.328337,2.661246,0.31309,0.069123,-0.022495,8.12,1.00,0.00,0.001339
5/4/20,FTV,10,4,35,0.018983,0.253254,0.479373,1.328337,2.661246,0.368243898,0.018528,-0.032787,3.09,1.00,0.00,-0.030339
5/4/20,INSM,7,2,66,0.036559,0.253254,0.479373,1.328337,2.661246,0.25935375,0.097429,-0.064763,8.48,0.00,1.00,-0.009462
5/4/20,PLAY,2,3,37,0.023256,0.253254,0.479373,1.328337,2.661246,0.113879222,0.206567,-0.193548,1.70,0.00,0.00,0.024186
5/5/20,ATUS,2,4,48,0.001282,0.229449,0.735227,1.180079,3.065379,0.26208,0.01887,-0.005525,1.91,1.00,0.00,-0.003846
5/5/20,KURA,7,2,66,0.048,0.229449,0.735227,1.180079,3.065379,0.14389375,0.16688,-0.058864,11.25,0.00,1.00,-0.024727
5/5/20,NCLH,3,1,31,0.071818,0.229449,0.735227,1.180079,3.065379,0.459999991,0.145778,-0.0161,1.04,0.00,0.00,-0.060909
5/5/20,SILK,7,2,35,-0.021026,0.229449,0.735227,1.180079,3.065379,0.305345703,0.205199,-0.098891,20.10,0.72,0.00,-0.017692
5/6/20,EAT,3,2,35,0.050411,-0.067325,0.677553,0.254408,2.957779,0.1469125,0.15943,-0.053914,1.91,0.00,0.00,0.059726
5/6/20,GNMK,7,2,21,0.144041,-0.067325,0.677553,0.254408,2.957779,0.080499991,0.104911,-0.006179,1.62,0.00,0.00,0.186529
5/6/20,VAPO,7,2,10,0.113462,-0.067325,0.677553,0.254408,2.957779,0.100165,0.136943,-0.133333,6.29,0.00,0.00,-0.094231
5/6/20,SGBX,8,1,69,0.04,-0.067325,0.677553,0.254408,2.957779,0.01725,0.788382,-0.242424,2.87,0.00,0.00,-0.092
5/7/20,AXNX,7,2,10,0.046154,-0.106413,0.617377,0.53818,3.253517,0.1495,0.103867,-0.069035,7.02,0.00,0.00,0.035384
5/7/20,DHR,7,1,31,0.006503,-0.106413,0.617377,0.53818,3.253517,1.782499866,0.013459,-0.002936,3.03,0.00,0.00,-0.016135
5/7/20,SHOP,10,3,17,0.007929,-0.106413,0.617377,0.53818,3.253517,1.48925,0.015531,-0.03149,0.42,0.00,0.00,0.004885
5/7/20,CEMI,7,2,4,0.006809,-0.106413,0.617377,0.53818,3.253517,0.030780218,0.117586,-0.0682,1.43,0.00,0.00,-0.004256
5/7/20,SAVE,8,1,17,0.019,-0.106413,0.617377,0.53818,3.253517,0.20125,0.203394,-0.056604,2.61,0.00,0.00,0.037
5/8/20,CDAY,10,4,31,0.013692,-0.042276,0.615431,0.551453,3.502672,0.117,0.012412,0.007908,1.40,1.00,0.00,-0.009692
5/11/20,AKBA,7,2,35,0.0425,-0.011968,0.787735,0.548111,3.169565,0.1518,0.077875,-0.066148,5.94,0.00,1.00,-0.07875
5/11/20,ATRC,7,1,35,0.045455,-0.011968,0.787735,0.548111,3.169565,0.201249972,0.090281,-0.044102,6.78,0.00,0.00,0.017954
5/11/20,CHEF,4,3,37,0.001509,-0.011968,0.787735,0.548111,3.169565,0.087908649,0.156768,-0.093707,4.59,0.00,0.00,0.02868
5/11/20,EQIX,9,1,48,0.005271,-0.011968,0.787735,0.548111,3.169565,1.7206875,0.025517,-0.019174,4.76,0.00,0.00,-0.007301
5/11/20,ERII,8,3,57,0.072,-0.011968,0.787735,0.548111,3.169565,0.01125,0.027004,-0.096386,6.84,1.00,0.00,-0.053333
5/11/20,LXP,9,3,48,0,-0.011968,0.787735,0.548111,3.169565,0.1656,0.054743,-0.043825,11.28,0.00,0.00,-0.026042
5/11/20,MT,1,1,9,-0.033441,-0.011968,0.787735,0.548111,3.169565,0.750000001,0.074016,0.010905,23.30,0.00,0.00,-0.042071
5/11/20,PENN,3,1,31,0.046111,-0.011968,0.787735,0.548111,3.169565,0.345000006,0.124877,-0.03537,1.88,0.00,0.00,-0.06
5/11/20,PTGX,7,1,37,0.070714,-0.011968,0.787735,0.548111,3.169565,0.1127,0.203283,-0.043062,3.72,0.00,1.00,0.072143
5/11/20,REXR,9,3,31,-0.003764,-0.011968,0.787735,0.548111,3.169565,0.286421875,0.049708,-0.020644,7.22,0.00,0.00,-0.026098
5/11/20,SQNS,10,2,3,0.034951,-0.011968,0.787735,0.548111,3.169565,0.028749999,0.168552,-0.130068,21.28,0.00,0.00,-0.033009
5/11/20,STRO,7,2,21,0.135484,-0.011968,0.787735,0.548111,3.169565,0.0980375,0.32138,-0.233432,220.33,0.00,1.00,0.007742
5/11/20,YETI,3,3,31,-0.01773,-0.011968,0.787735,0.548111,3.169565,0.423,0.172615,-0.030595,6.38,1.00,0.00,-0.017022
5/12/20,ALLK,7,4,37,-0.024484,-0.217071,0.237656,0.737164,3.003983,0.06535,0.020506,-0.080096,4.13,1.00,1.00,0.02785
5/12/20,MGEE,11,2,48,0.010357,-0.217071,0.237656,0.737164,3.003983,0.08372,0.036143,-0.047781,12.29,0.00,0.00,0.056429
5/12/20,PODD,7,3,48,-0.014218,-0.217071,0.237656,0.737164,3.003983,0.499999948,0.036203,-0.043951,4.77,0.00,0.00,-0.061517
5/12/20,Z,2,1,48,-0.03125,-0.217071,0.237656,0.737164,3.003983,0.4224,0.036213,-0.024787,2.19,0.00,0.00,0.000625
5/12/20,BLK,6,1,48,0.095214,-0.217071,0.237656,0.737164,3.003983,13.28400066,0.186392,-0.075786,44.46,1.00,0.00,0.061453
5/12/20,MYOK,7,1,10,0.061905,-0.217071,0.237656,0.737164,3.003983,0.6339375,0.10123,-0.064921,12.04,0.00,1.00,-0.030095
5/12/20,QTWO,10,1,35,-0.00366,-0.217071,0.237656,0.737164,3.003983,0.362249991,0.077573,-0.028201,8.11,0.00,0.00,0.025359
5/13/20,KNSA,7,2,31,0.099178,-0.029793,0.315174,0.503194,3.150365,0.05037,0.040281,-0.038968,8.54,0.00,1.00,0.051507
5/13/20,VGR,4,3,37,-0.02212,-0.029793,0.315174,0.503194,3.150365,0.05425,0.032662,-0.054054,4.46,0.00,0.00,0.001843
5/13/20,VIRT,6,4,48,0.006852,-0.029793,0.315174,0.503194,3.150365,0.128425,0.028541,-0.020964,5.07,1.00,0.00,-0.026124
5/13/20,ATOM,10,1,50,0.12,-0.029793,0.315174,0.503194,3.150365,0.01012,0.090324,-0.238965,17.58,0.00,0.00,0.1
5/13/20,AXLA,7,1,35,0.096842,-0.029793,0.315174,0.503194,3.150365,0.0600875,0.321743,-0.110487,79.32,0.00,1.00,-0.172631
5/13/20,PING,10,1,31,-0.037917,-0.029793,0.315174,0.503194,3.150365,0.2346,0.106266,-0.013969,10.18,1.00,0.00,0.00625
5/14/20,TGTX,7,2,35,0.043889,-0.128972,0.086545,0.583601,3.237203,0.17595,0.071628,-0.096839,2.95,0.00,1.00,0.028333
5/14/20,CRK,5,2,17,-0.134,-0.128972,0.086545,0.583601,3.237203,0.206625,0.173547,-0.230769,78.87,0.00,0.00,0.022
5/14/20,OYST,7,1,35,0.07,-0.128972,0.086545,0.583601,3.237203,0.12075,0.149281,-0.12582,45.20,0.00,1.00,-0.016429
5/14/20,PRPL,3,1,10,0.141905,-0.128972,0.086545,0.583601,3.237203,0.130281659,0.456747,-0.08377,22.29,1.00,0.00,0.090476
5/18/20,BLPH,7,2,37,0.076923,-0.06147,0.123511,0.825775,3.275446,0.028749994,0.208819,-0.195545,5.88,0.00,1.00,-0.076923
5/18/20,BLUE,7,1,31,0.036545,-0.06147,0.123511,0.825775,3.275446,0.57500003,0.140485,-0.037452,5.85,0.00,1.00,0.016182
5/18/20,CLVS,7,2,35,0.068323,-0.06147,0.123511,0.825775,3.275446,0.0892745,0.12614,-0.101563,1.34,0.00,1.00,-0.134162
5/18/20,CVNA,3,3,17,-0.024516,-0.06147,0.123511,0.825775,3.275446,0.465,0.02935,-0.056699,1.69,0.00,0.00,-0.019462
5/18/20,GMDA,7,2,56,0,-0.06147,0.123511,0.825775,3.275446,0.069000003,0.283662,-0.237288,48.96,0.00,1.00,-0.033333
5/18/20,GOSS,7,2,10,-0.04,-0.06147,0.123511,0.825775,3.275446,0.12500001,0.124504,-0.117843,24.27,0.00,1.00,-0.006038
5/18/20,HEXO,7,2,13,-0.076923,-0.06147,0.123511,0.825775,3.275446,0.041561,0.139174,-0.133333,11.30,0.00,0.00,-0.107846
5/18/20,HLI,6,3,31,-0.029291,-0.06147,0.123511,0.825775,3.275446,0.1905,0.043914,-0.013822,7.95,0.00,0.00,-0.025355
5/18/20,KRYS,7,2,21,0.005455,-0.06147,0.123511,0.825775,3.275446,0.125125,0.115802,-0.027409,14.95,0.00,1.00,-0.038364
5/18/20,MRNA,7,3,48,0.027237,-0.06147,0.123511,0.825775,3.275446,1.3376,0.045396,-0.05,0.94,0.00,1.00,-0.084211
5/18/20,TPTX,7,1,31,-0.016333,-0.06147,0.123511,0.825775,3.275446,0.37375002,0.131031,-0.061033,19.49,0.00,1.00,-0.0545
5/18/20,MMAT,10,1,69,0.117647,-0.06147,0.123511,0.825775,3.275446,0.001173,0.035367,0,17.08,0.00,0.00,-0.044118
5/19/20,ALRM,10,3,48,-0.023368,-0.659908,-0.617082,0.180759,2.52391,0.266781423,0.115231,-0.047333,12.87,1.00,0.00,0.02421
5/19/20,FND,3,3,48,-0.015778,-0.659908,-0.617082,0.180759,2.52391,0.2237805,0.048505,-0.030172,3.23,1.00,0.00,0.044222
5/19/20,OCUL,7,2,37,0.156364,-0.659908,-0.617082,0.180759,2.52391,0.051750001,0.132938,-0.147287,10.18,0.00,1.00,0.008181
5/19/20,PAYC,10,4,5,0.011026,-0.659908,-0.617082,0.180759,2.52391,0.17745,0.011099,-0.023919,0.67,1.00,0.00,-0.009304
5/19/20,SPCE,8,4,23,0.005941,-0.659908,-0.617082,0.180759,2.52391,0.3128475,0.098145,-0.045369,1.73,1.00,0.00,-0.025083
5/19/20,CABO,2,1,35,0.067653,-0.659908,-0.617082,0.180759,2.52391,0.48875,0.04181,-0.089073,4.59,0.00,0.00,-6E-06
5/19/20,RP,10,1,31,0.044915,-0.659908,-0.617082,0.180759,2.52391,0.344999963,0.050164,-0.042985,5.72,0.00,0.00,0.028305
5/20/20,CDAY,10,4,31,-0.001238,-0.372276,-0.542727,0.324069,2.780212,0.12274,0.013102,-0.009506,1.57,1.00,0.00,-0.004799
5/20/20,CFX,8,4,31,0.003396,-0.372276,-0.542727,0.324069,2.780212,0.155025,0.049439,-0.01487,3.69,1.00,0.00,-0.006415
5/20/20,FLXN,7,2,31,0.041026,-0.372276,-0.542727,0.324069,2.780212,0.103500004,0.19314,-0.107143,12.09,0.00,0.00,-0.032821
5/20/20,KDP,4,3,31,-0.013578,-0.372276,-0.542727,0.324069,2.780212,1.09,0.028426,-0.01589,11.21,1.00,0.00,0
5/20/20,RUTH,3,3,37,0.040625,-0.372276,-0.542727,0.324069,2.780212,0.051638704,0.168278,-0.122807,3.88,0.00,0.00,-0.030625
5/20/20,SCPH,7,2,37,-0.055491,-0.372276,-0.542727,0.324069,2.780212,0.053808095,0.215989,-0.201293,130.68,0.00,1.00,0.038728
5/20/20,BDX,7,1,35,0.0135,-0.372276,-0.542727,0.324069,2.780212,1.5,0.021195,-0.012305,4.03,0.00,0.00,-0.017917
5/20/20,CSGP,9,1,31,-0.001527,-0.372276,-0.542727,0.324069,2.780212,1.724999485,0.058695,-0.035105,6.77,0.00,0.00,-0.015878
5/20/20,VNRX,7,2,50,0.036364,-0.372276,-0.542727,0.324069,2.780212,0.013804313,0.095783,-0.126984,32.50,0.00,0.00,0.072727
5/20/20,AVTR,1,1,31,0.044308,-0.372276,-0.542727,0.324069,2.780212,0.8409375,0.078277,-0.044118,17.89,1.00,0.00,-0.026462
5/20/20,FSLY,10,1,48,-0.004337,-0.372276,-0.542727,0.324069,2.780212,0.28635,0.058752,-0.024448,1.61,0.00,0.00,0.070602
5/20/20,PIXY,8,1,1,-0.02963,-0.372276,-0.542727,0.324069,2.780212,0.013349664,0.593729,-0.24581,13.22,0.00,0.00,0.022223
5/20/20,WINT,7,1,43,-0.158621,-0.372276,-0.542727,0.324069,2.780212,0.022999994,0.167636,-0.121212,4713.58,0.00,1.00,0.131035
5/21/20,CFRX,7,2,47,0.062921,-0.251982,-0.097866,0.215584,2.891915,0.052499996,0.434863,-0.174397,87.32,0.00,1.00,0.161798
5/21/20,DVAX,7,2,21,0.08,-0.251982,-0.097866,0.215584,2.891915,0.0805,0.137796,-0.116608,2.48,0.00,0.00,-0.054
5/21/20,GERN,7,2,64,0.092308,-0.251982,-0.097866,0.215584,2.891915,0.149999998,0.376012,-0.336735,42.48,0.00,1.00,0.323077
5/21/20,HOTH,7,2,6,0.018182,-0.251982,-0.097866,0.215584,2.891915,0.005000001,0.135484,-0.132492,3.17,0.00,1.00,0
5/21/20,BSX,7,1,35,0.03854,-0.251982,-0.097866,0.215584,2.891915,1.006350625,0.017932,-0.015522,2.78,0.00,0.00,0.009927
5/26/20,ATRA,7,2,17,0.029152,0.227975,0.239765,0.702163,3.492229,0.201779,0.216563,0,9.29,0.00,1.00,-0.045936
5/26/20,IIPR,9,3,11,0.076215,0.227975,0.239765,0.702163,3.492229,0.119632493,0.073238,-0.091605,4.39,0.00,0.00,0.015814
5/26/20,REGN,7,1,10,0.046019,0.227975,0.239765,0.702163,3.492229,6.70254269,0.11556,-0.05541,11.78,1.00,1.00,0.010311
5/26/20,TMDX,7,1,35,0.007143,0.227975,0.239765,0.702163,3.492229,0.0805,0.1898,-0.122257,56.91,0.00,0.00,-0.008572
5/26/20,STRR,7,1,46,-0.066667,0.227975,0.239765,0.702163,3.492229,0.0055125,0.514763,-0.042553,49.07,0.00,0.00,0.12
5/27/20,ARNA,7,2,10,0.0458,0.195212,0.301241,1.348705,3.561815,0.31625,0.098572,-0.140007,8.75,0.00,1.00,0.0692
5/27/20,BCRX,7,2,35,0.044444,0.195212,0.301241,1.348705,3.561815,0.115000011,0.128402,-0.105368,1.70,0.00,1.00,-0.045555
5/27/20,PEN,7,2,35,0.020181,0.195212,0.301241,1.348705,3.561815,0.143749858,0.02102,-0.028956,3.07,0.00,0.00,0.020301
5/27/20,ARGX,7,1,35,0.039024,0.195212,0.301241,1.348705,3.561815,0.86249486,0.078761,-0.040352,29.36,0.00,1.00,-0.006439
5/27/20,BEP,11,3,62,-0.010031,0.195212,0.301241,1.348705,3.561815,0.5000286,0.057179,-0.03952,35.70,1.00,0.00,0.012283
5/27/20,VIE,7,1,48,0.02766,0.195212,0.301241,1.348705,3.561815,0.19458,0.065919,-0.088617,19.78,0.00,1.00,-0.057022
5/28/20,APPN,10,3,48,-0.004602,0.79611,0.377488,1.191273,3.796698,0.14125,0.035843,-0.046896,1.84,0.23,0.00,0.012744
5/28/20,BBIO,7,4,48,-0.068648,0.79611,0.377488,1.191273,3.796698,0.080413069,0.019689,-0.041584,5.04,1.00,1.00,-0.059732
5/28/20,COR,9,4,48,-0.008845,0.79611,0.377488,1.191273,3.796698,0.251,0.052766,-0.017613,3.93,1.00,0.00,0.003427
5/28/20,ESNT,6,1,31,-0.001203,0.79611,0.377488,1.191273,3.796698,0.45885,0.108476,-0.014815,8.44,0.00,0.00,-0.004812
5/28/20,MMX,1,2,57,0.068182,0.79611,0.377488,1.191273,3.796698,0.04554,0.08331,-0.10387,55.30,1.00,0.00,-0.011364
5/28/20,MRNS,7,2,21,0.06,0.79611,0.377488,1.191273,3.796698,0.046,0.155745,-0.107143,15.56,0.00,1.00,-0.044
5/28/20,MRSN,7,1,21,0.097368,0.79611,0.377488,1.191273,3.796698,0.1748,0.119493,-0.035043,2.95,0.00,1.00,0.094211
5/28/20,NFG,5,2,35,0.040759,0.79611,0.377488,1.191273,3.796698,0.172615,0.042053,-0.082249,4.42,0.00,0.00,0.021773
5/28/20,YETI,3,3,31,-0.017764,0.79611,0.377488,1.191273,3.796698,0.198091631,0.069775,-0.032593,2.31,1.00,0.00,-0.002757
5/28/20,BOC,2,1,74,0.000625,0.79611,0.377488,1.191273,3.796698,0.05888,0.124535,-0.024985,33.68,0.00,0.00,0.019375
5/28/20,IOVA,7,1,37,0.059032,0.79611,0.377488,1.191273,3.796698,0.603749986,0.117805,-0.050827,10.52,0.00,1.00,-0.023871
5/28/20,RCUS,7,1,17,0.063636,0.79611,0.377488,1.191273,3.796698,0.347875,0.193041,-0.025168,15.56,0.00,1.00,0.076364
5/28/20,FVRR,2,1,35,0.016333,0.79611,0.377488,1.191273,3.796698,0.138,0.058449,-0.012183,2.28,0.00,0.00,0.069
5/28/20,RPAY,10,1,48,0.1315,0.79611,0.377488,1.191273,3.796698,0.184,0.108244,-0.030068,10.20,0.00,0.00,0.0205
5/28/20,TBLT,8,1,46,-0.12,0.79611,0.377488,1.191273,3.796698,0.0207,0.524263,-0.090909,9.63,0.00,0.00,-0.0089
5/29/20,STNE,10,4,48,0.018305,0.887543,0.527645,1.554409,4.233384,0.384398865,0.04698,-0.059911,2.43,1.00,0.00,0.055593
6/1/20,ADAP,7,1,21,0.12,0.742738,0.393638,0.895554,4.151682,0.259325,0.136114,-0.054983,2.91,0.00,1.00,-0.02
6/1/20,ALLO,7,1,31,0.021277,0.742738,0.393638,0.895554,4.151682,0.632500009,0.085439,-0.03964,6.92,0.00,1.00,-0.01149
6/1/20,GH,7,2,35,-0.020833,0.742738,0.393638,0.895554,4.151682,1.1109,0.117038,-0.049128,12.39,0.67,0.00,0.061071
6/1/20,INVH,9,3,10,0.001835,0.742738,0.393638,0.895554,4.151682,0.45439375,0.02597,-0.023647,3.16,0.00,0.00,0.010642
6/1/20,KLDO,7,2,48,0,0.742738,0.393638,0.895554,4.151682,0.0370125,0.134891,-0.06367,43.83,0.00,1.00,-0.052
6/1/20,QTS,9,2,10,-0.007704,0.742738,0.393638,0.895554,4.151682,0.28556,0.061568,-0.038091,6.20,0.00,0.00,0
6/2/20,ALEC,7,4,48,0.037931,0.290159,0.282749,0.814873,3.335909,0.0429055,0.017018,-0.030395,2.81,1.00,1.00,-0.079937
6/2/20,ARCE,4,3,31,-0.025996,0.290159,0.282749,0.814873,3.335909,0.265364783,0.201994,-0.054697,24.95,1.00,0.00,0.025577
6/2/20,EVFM,7,2,48,-0.008571,0.290159,0.282749,0.814873,3.335909,0.1147125,0.36472,-0.248927,13.71,0.00,1.00,-0.014286
6/2/20,HLNE,6,3,35,-0.044319,0.290159,0.282749,0.814873,3.335909,0.212249383,0.057013,-0.03461,15.43,0.02,0.00,0.031334
6/2/20,RGA,6,2,5,0.097037,0.290159,0.282749,0.814873,3.335909,0.50000004,0.091019,-0.14113,10.03,0.00,0.00,-0.024938
6/2/20,RNR,6,1,48,0.054277,0.290159,0.282749,0.814873,3.335909,1.04995,0.110032,-0.043393,12.68,0.00,0.00,0.07006
6/2/20,SPCE,8,4,23,0.009868,0.290159,0.282749,0.814873,3.335909,0.187416,0.058602,-0.039191,0.89,1.00,0.00,0.068421
6/2/20,DGLY,8,2,2,0,0.290159,0.282749,0.814873,3.335909,0.005864999,0.137685,-0.162437,3.87,0.00,0.00,0
